ind	co1	co2
22182	7.708902880250756	7.708902880250756
44312	1.60540580883789	1.60540580883789
36328	0.010000000001557355	0.010000000001557355
33946	0.010000000000001135	0.010000000000001135
38639	4.943087684887747	4.943087684887747
4639	0.010000007084115347	0.010000007084115347
29565	0.2906262662784912	0.2906262662784912
23163	0.010457438933627678	0.010457438933627678
7807	0.014331933941613464	0.014331933941613464
7572	0.01	0.01
1629	0.01	0.01
34120	0.01039731815672014	0.01039731815672014
45324	0.01	0.01
8016	0.010000006273303186	0.010000006273303186
20176	0.01	0.01
15384	0.2503054627265373	0.2503054627265373
34833	0.014341338056586949	0.014341338056586949
19888	0.01	0.01
29663	0.01	0.01
22812	0.01	0.01
20242	0.10670396053915	0.10670396053915
16659	0.3407570532182119	0.3407570532182119
6370	0.15376434511147988	0.15376434511147988
584	0.010000000076057933	0.010000000076057933
7822	0.01	0.01
39766	0.010001168308862732	0.010001168308862732
20389	0.010000011249273117	0.010000011249273117
29418	3.131379131991348	3.131379131991348
38264	0.01000004161857961	0.01000004161857961
2627	0.01628187344333294	0.01628187344333294
1423	0.010000000000176663	0.010000000000176663
2165	0.06094979038806054	0.06094979038806054
839	0.01	0.01
33622	0.010037081090286254	0.010037081090286254
5276	0.0100000135502901	0.0100000135502901
5419	0.01000000000000001	0.01000000000000001
29813	0.010000000008598737	0.010000000008598737
35963	0.010000000002827964	0.010000000002827964
30411	0.10739168358520702	0.10739168358520702
17299	0.01	0.01
20355	0.010582489081902766	0.010582489081902766
26395	0.045523708055033384	0.045523708055033384
29597	0.01000000000046854	0.01000000000046854
11187	0.6805180401907792	0.6805180401907792
22341	0.01	0.01
42137	0.01000002325806169	0.01000002325806169
28654	0.010000000018074677	0.010000000018074677
23841	0.010000000000258842	0.010000000000258842
43344	0.01000000000036371	0.01000000000036371
9818	0.010000147074944381	0.010000147074944381
36307	0.01073423931085104	0.01073423931085104
41188	0.010054793026978181	0.010054793026978181
11559	0.010000000000039977	0.010000000000039977
9257	0.010000000000049934	0.010000000000049934
9334	0.01000000000000001	0.01000000000000001
30345	0.010000000150010183	0.010000000150010183
33909	0.01	0.01
3773	0.013386033704871665	0.013386033704871665
32961	0.01090345956771147	0.01090345956771147
18474	0.01000300561748798	0.01000300561748798
21785	0.01	0.01
6146	0.010847325416183324	0.010847325416183324
3484	0.010364683823201168	0.010364683823201168
27441	0.45429916048560604	0.45429916048560604
30130	0.01	0.01
36776	4.699032829393445	4.699032829393445
43536	0.01	0.01
27339	1.1268608345621214	1.1268608345621214
19755	0.010013017785497468	0.010013017785497468
13561	0.01	0.01
38844	0.010306129388453789	0.010306129388453789
44568	0.010000000000000767	0.010000000000000767
33071	0.010023720143564297	0.010023720143564297
40682	0.1601959142045159	0.1601959142045159
15450	0.012766482539540179	0.012766482539540179
36493	0.01	0.01
2885	0.01	0.01
31758	0.010000897149840033	0.010000897149840033
36397	0.01	0.01
35965	0.010000000000000002	0.010000000000000002
18776	0.010000000001059092	0.010000000001059092
1991	0.01	0.01
25848	0.010090071898555006	0.010090071898555006
5208	0.01	0.01
27554	0.010085824240305305	0.010085824240305305
42178	0.01	0.01
13553	0.011295172755598071	0.011295172755598071
3098	9.531629733615658	9.531629733615658
32049	0.013180910388709638	0.013180910388709638
5178	0.010000000000054311	0.010000000000054311
3696	0.05917245186374764	0.05917245186374764
26932	0.0101228753690787	0.0101228753690787
25545	0.01	0.01
41329	0.010000000000000068	0.010000000000000068
41164	0.015236465913660917	0.015236465913660917
16467	0.010000000000014239	0.010000000000014239
7358	0.01	0.01
34336	0.057736232804240985	0.057736232804240985
13667	0.01	0.01
23260	0.021126943692202374	0.021126943692202374
40055	0.010612012523087747	0.010612012523087747
21333	0.010020878750597343	0.010020878750597343
13241	0.01	0.01
4330	0.010000001374324463	0.010000001374324463
34571	0.010000000000013576	0.010000000000013576
45310	0.01	0.01
32180	0.010000136708353927	0.010000136708353927
24328	0.010214882623479181	0.010214882623479181
30623	0.01	0.01
17667	0.010619973566151793	0.010619973566151793
18744	0.01	0.01
44597	0.010000000280964746	0.010000000280964746
43515	1.4095340922437858	1.4095340922437858
12640	0.010000000085758512	0.010000000085758512
13821	0.01	0.01
24921	0.010000025259602929	0.010000025259602929
5353	0.010000146525454678	0.010000146525454678
6356	0.010000005891730937	0.010000005891730937
1813	0.010000000004509835	0.010000000004509835
22807	0.01000162173436604	0.01000162173436604
34197	4.959735568488544	4.959735568488544
45243	0.018585182912419666	0.018585182912419666
41990	0.29929700122502617	0.29929700122502617
17724	0.010000000170026817	0.010000000170026817
17478	0.010000837077902733	0.010000837077902733
