100000827	3540	351	2	954	0
100003443	2230	10	0	2607	0
100005477	3539	244	1	1063	0
100006117	2210	912	0	1725	0
100007454	1930	544	1	2372	0
100009669	2577	676	2	1592	0
100014173	4318	5	0	524	0
100015601	1739	8	0	3100	0
100017701	2030	906	1	1910	0
100018587	4135	49	1	662	0
100019269	3303	487	1	1056	0
100021743	1441	1742	1	1663	0
100024660	2647	5	0	2195	0
100024773	3100	290	0	1457	0
100027217	2639	410	1	1797	0
100031574	2574	149	0	2124	0
100037950	2051	1758	2	1036	0
100039072	2008	193	0	2646	0
100039329	3932	95	0	820	0
100040528	3195	149	0	1503	0
100045620	3322	4	0	1521	0
100045961	3102	267	2	1476	0
100046246	1767	1224	1	1855	0
100049692	2193	1533	1	1120	0
100049785	1897	1109	1	1840	0
100050789	2264	1617	2	964	0
100051580	1777	123	0	2947	0
100051668	3136	931	2	778	0
100051800	2840	77	0	1930	0
100055618	2164	1686	2	995	0
100055790	3164	65	0	1618	0
100055793	3083	1204	2	558	0
100056225	2653	1156	1	1037	0
100059600	2099	1560	2	1186	0
100060756	2004	114	0	2729	0
100061034	1599	102	0	3146	0
100061834	1532	1885	2	1428	0
100062770	1787	1874	1	1185	0
100063091	1817	2	0	3028	0
100063136	1315	120	0	3412	0
100065568	1825	2162	2	858	0
100065955	2212	7	0	2628	0
100066515	2215	885	1	1746	0
100067902	3933	365	2	547	0
100075695	3769	363	1	714	0
100079256	4197	154	1	495	0
100079760	3995	282	1	569	0
100081117	3685	121	1	1040	0
100083263	1462	391	1	2993	0
100083268	1454	2	0	3391	0
100083643	1847	4	0	2996	0
100084660	3247	1	0	1599	0
100085388	1515	296	0	3036	0
100085407	1464	331	0	3052	0
100086858	2025	1094	2	1726	0
100087162	1792	660	2	2393	0
100091852	2201	531	0	2115	0
100092765	1691	375	0	2781	0
100096352	1776	6	0	3065	0
100097419	3482	1040	0	325	0
100099532	3785	469	2	591	0
100101515	3829	154	1	863	0
100102788	3404	134	0	1309	0
100103934	3256	268	1	1322	0
100107131	3866	454	2	525	0
100107260	2491	1063	1	1292	0
100107407	2725	254	0	1868	0
100107968	3450	18	0	1379	0
100108685	2009	372	0	2466	0
100111956	3103	486	1	1257	0
100116394	3783	651	1	412	0
100116850	3057	1133	1	656	0
100117044	4077	1	0	769	0
100127618	2064	310	1	2472	0
100130644	3133	825	1	888	0
100133974	2126	2275	1	445	0
100134270	3184	1004	1	658	0
100135336	1970	2124	1	752	0
100135401	3233	1	0	1613	0
100136628	2524	224	1	2098	0
100137592	4137	37	0	673	0
100139291	3685	109	1	1052	0
100142183	3621	110	1	1115	0
100143062	1810	18	1	3018	0
100143392	2422	29	1	2395	0
100143458	3130	957	2	758	0
100143603	1735	1721	1	1390	0
100145503	3590	11	1	1245	0
100147902	2830	1	0	2016	0
100148279	1527	85	0	3235	0
100149952	1860	131	0	2856	0
100150022	3691	53	0	1103	0
100150824	1833	83	1	2930	0
100152183	3662	53	2	1130	0
100153674	2012	375	3	2457	0
100154467	2465	66	2	2314	0
100156054	4257	11	1	578	0
100156658	2687	1561	2	597	0
100158188	2101	46	0	2700	0
100161025	1614	165	0	3068	0
100161133	3236	934	2	675	0
100161428	2464	175	0	2208	0
100162281	2365	178	2	2302	0
100163271	1979	1095	1	1772	0
100164547	2467	1280	1	1099	0
100166046	2390	745	0	1712	0
100167505	1784	238	3	2822	0
100174670	3156	73	0	1618	0
100175621	2354	130	0	2363	0
100175698	3641	46	0	1160	0
100179299	3438	540	1	868	0
100182059	1956	128	0	2763	0
100182451	1854	1181	1	1811	0
100182884	2288	909	2	1648	0
100185926	3828	41	0	978	0
100188123	3830	45	0	972	0
100190097	4141	243	2	461	0
100190830	1951	985	2	1909	0
100194962	2929	726	1	1191	0
100195014	2815	711	1	1320	0
100195477	3465	588	1	793	0
100196119	3512	581	1	753	0
100197059	2316	326	1	2204	0
100197824	2811	844	1	1191	0
100198059	2598	298	1	1950	0
100198098	3354	600	1	892	0
100198297	3896	408	1	542	0
100198799	1716	386	1	2744	0
100198889	2391	1020	1	1435	0
100199231	2347	1365	1	1134	0
100199250	2279	1355	1	1212	0
100203693	1720	1322	1	1804	0
100206801	2065	297	1	2484	0
100208275	2306	1047	1	1493	0
100210815	1841	817	0	2189	0
100213115	2967	838	1	1041	0
100220425	2565	989	1	1292	0
100225317	1913	1237	1	1696	0
100232074	2022	793	0	2032	0
100234367	2089	312	1	2445	0
100234743	2148	1609	1	1089	0
100237542	2273	667	0	1907	0
100238053	2346	258	1	2242	0
100241763	2267	820	0	1760	0
100243664	2673	1178	2	994	0
100244581	3493	795	2	557	0
100250197	3874	829	0	144	0
100250585	3914	1	0	932	0
100268991	3357	1040	1	449	0
100269860	1717	1883	2	1245	0
100271638	3465	790	1	591	0
100273750	4275	299	1	272	0
100274062	1842	3	0	3002	0
100274761	2281	688	1	1877	0
100274994	2983	1851	0	13	0
100275417	3348	194	1	1304	0
100277039	2317	629	1	1900	0
