ind	co1	co2
42784	14.20688608155303	14.20688608155303
8161	15.367877657523588	15.367877657523588
12398	15.430393379604183	15.430393379604183
42047	14.267257188250296	14.267257188250296
43565	14.176864739622774	14.176864739622774
32738	14.739723480873604	14.739723480873604
43503	15.593127861958498	15.593127861958498
17147	14.568481600078707	14.568481600078707
11950	14.370842551256715	14.370842551256715
25801	15.212819760733277	15.212819760733277
9213	15.25596648699188	15.25596648699188
1367	15.128989343099445	15.128989343099445
12019	15.59789043926216	15.59789043926216
34824	15.345217987646242	15.345217987646242
1640	14.978242043068954	14.978242043068954
10621	14.657437213581673	14.657437213581673
43290	15.669824766357323	15.669824766357323
24719	14.755029910627082	14.755029910627082
40120	14.56049778775955	14.56049778775955
20319	14.362104478834754	14.362104478834754
16210	15.411164936440398	15.411164936440398
44272	14.160704805367281	14.160704805367281
37698	14.845147652813298	14.845147652813298
10482	14.2539210036814	14.2539210036814
6930	14.752141197960556	14.752141197960556
16816	15.252404592920156	15.252404592920156
42241	14.883832524880313	14.883832524880313
13669	14.836085745500649	14.836085745500649
42450	15.842508990782191	15.842508990782191
31033	14.401255893492374	14.401255893492374
8887	14.489712789572353	14.489712789572353
4578	15.244817579185098	15.244817579185098
26443	15.095896745603758	15.095896745603758
4025	15.4168002653181	15.4168002653181
3402	14.41510547240083	14.41510547240083
5788	15.87986597345537	15.87986597345537
7020	15.862172021505584	15.862172021505584
35324	15.786476467078831	15.786476467078831
17760	15.257277317693342	15.257277317693342
31990	14.579945411088822	14.579945411088822
37825	14.22294252739889	14.22294252739889
41228	15.458483140635852	15.458483140635852
21148	15.50280878641075	15.50280878641075
31419	14.611301570708825	14.611301570708825
41517	15.297149661945662	15.297149661945662
9048	15.080316282514369	15.080316282514369
3608	15.835907828342211	15.835907828342211
33452	15.769576079466596	15.769576079466596
36763	14.347484137576192	14.347484137576192
1478	15.369073984187613	15.369073984187613
31027	15.269283247238066	15.269283247238066
20360	15.692263235851055	15.692263235851055
556	16.149672485028816	16.149672485028816
45010	15.41512950499112	15.41512950499112
39491	15.505338521073824	15.505338521073824
20948	14.704568370264022	14.704568370264022
9397	15.248499233793451	15.248499233793451
35596	15.355128337663926	15.355128337663926
27745	15.021892632464203	15.021892632464203
4218	15.005172799149005	15.005172799149005
34412	15.535137408860717	15.535137408860717
20597	15.317327880987655	15.317327880987655
32045	15.25638496402713	15.25638496402713
32783	15.214398849424342	15.214398849424342
39881	14.45584598904635	14.45584598904635
26165	15.417610894388973	15.417610894388973
17661	14.969672775140253	14.969672775140253
2159	14.721997938538244	14.721997938538244
7542	14.173653051543786	14.173653051543786
23620	15.044790268216413	15.044790268216413
15622	14.840893223475401	14.840893223475401
43350	14.816691287155683	14.816691287155683
16711	14.9563710899356	14.9563710899356
43356	15.479972406736978	15.479972406736978
45375	15.19734938689107	15.19734938689107
45421	14.870356415461643	14.870356415461643
17890	15.190558166514604	15.190558166514604
43194	15.191814543877554	15.191814543877554
32832	14.623484589707077	14.623484589707077
33307	15.325475807853103	15.325475807853103
3777	14.056567625805348	14.056567625805348
33840	15.142945028381133	15.142945028381133
45210	15.518018630626866	15.518018630626866
38669	15.24505044410419	15.24505044410419
9026	16.043179580808122	16.043179580808122
6149	15.07795021812118	15.07795021812118
3823	14.592178820261553	14.592178820261553
30417	14.586990025988415	14.586990025988415
31504	14.578572028112205	14.578572028112205
24993	15.008417429322611	15.008417429322611
20503	14.74348665608415	14.74348665608415
30252	14.597024503671177	14.597024503671177
510	13.926762721644092	13.926762721644092
18306	16.082255166795374	16.082255166795374
35539	15.040688900395512	15.040688900395512
29427	15.475314231953863	15.475314231953863
27806	14.932479603155338	14.932479603155338
41417	14.19970002039166	14.19970002039166
33509	14.391658623627398	14.391658623627398
3560	15.67800097853618	15.67800097853618
14955	13.670687788712806	13.670687788712806
24605	15.366785030186627	15.366785030186627
26436	14.67367957614583	14.67367957614583
6409	15.362947517533529	15.362947517533529
22332	16.092058171489136	16.092058171489136
18689	15.074300695980558	15.074300695980558
15594	15.60990282824141	15.60990282824141
3053	15.104578228346853	15.104578228346853
5582	15.964052466860458	15.964052466860458
13337	14.32871554185404	14.32871554185404
10674	14.75050829664416	14.75050829664416
35560	15.5893100214182	15.5893100214182
6958	14.994816174037302	14.994816174037302
15855	14.288619744468624	14.288619744468624
35501	14.348421510937706	14.348421510937706
12443	15.39737371121461	15.39737371121461
614	14.753167465736906	14.753167465736906
9005	14.53348654123547	14.53348654123547
37861	14.957685055858258	14.957685055858258
42983	14.458754719774161	14.458754719774161
42954	14.64663292801106	14.64663292801106
17915	14.840689051965926	14.840689051965926
12783	15.06454949455393	15.06454949455393
17020	14.979738825462512	14.979738825462512
13652	15.214124302808427	15.214124302808427
2266	14.872497554275165	14.872497554275165
6833	14.41163189353235	14.41163189353235
14272	15.523954983576724	15.523954983576724
43387	15.21018334633432	15.21018334633432
16388	14.96522617652249	14.96522617652249
14599	14.764085093869115	14.764085093869115
35567	14.053467833529417	14.053467833529417
28637	14.90747785586521	14.90747785586521
4947	14.758157901246534	14.758157901246534
17910	14.70744044571004	14.70744044571004
6968	14.194972489152674	14.194972489152674
24599	15.032933095150977	15.032933095150977
31129	15.697643271013487	15.697643271013487
43833	14.992703533259009	14.992703533259009
32689	15.73046953637774	15.73046953637774
18213	15.134212702439408	15.134212702439408
14066	15.083880141731594	15.083880141731594
22492	15.313380719922105	15.313380719922105
37071	14.968239265194482	14.968239265194482
41313	15.416595633635728	15.416595633635728
7539	14.55562452317634	14.55562452317634
45301	15.016196626285257	15.016196626285257
28448	15.213996211141959	15.213996211141959
39056	14.079873394664467	14.079873394664467
39916	15.72339307166079	15.72339307166079
42390	15.638070434279896	15.638070434279896
15915	14.701008735738366	14.701008735738366
8835	14.841077201382385	14.841077201382385
6695	14.410018936629253	14.410018936629253
9318	15.688416045255495	15.688416045255495
42817	14.074323842399611	14.074323842399611
29356	14.815470652401654	14.815470652401654
28121	15.375218476356268	15.375218476356268
19875	15.02117210654283	15.02117210654283
42219	14.53312384673422	14.53312384673422
13064	14.682129294977761	14.682129294977761
1634	14.37643483379226	14.37643483379226
40714	14.434564803622042	14.434564803622042
42690	14.675768368185471	14.675768368185471
14765	14.718884694873562	14.718884694873562
29928	14.715488222492061	14.715488222492061
26699	15.759743059421938	15.759743059421938
18234	15.14671105485138	15.14671105485138
3687	15.291220629100778	15.291220629100778
20059	15.938110916056154	15.938110916056154
33009	14.529127668934386	14.529127668934386
23841	14.841387401431817	14.841387401431817
45105	14.69761888516457	14.69761888516457
15983	15.676697923238821	15.676697923238821
39460	13.899363070665443	13.899363070665443
