ind	co1	co2
22182	1.9526355999588343	1.9526355999588343
44312	1.316029022466317	1.316029022466317
36328	0.1911473338166294	0.1911473338166294
33946	0.13880359669767084	0.13880359669767084
38639	1.7203594418799573	1.7203594418799573
4639	0.288642656950817	0.288642656950817
29565	1.0131427373959032	1.0131427373959032
23163	0.5627005722930869	0.5627005722930869
7807	0.6691952321330249	0.6691952321330249
7572	0.09662675903020947	0.09662675903020947
1629	0.037430322429751556	0.037430322429751556
34120	0.5569981276736949	0.5569981276736949
45324	0.03742967208376537	0.03742967208376537
8016	0.2868154578554768	0.2868154578554768
20176	0.01125994867332403	0.01125994867332403
15384	0.9937961867725156	0.9937961867725156
34833	0.6693148042710987	0.6693148042710987
19888	0.08609122857826831	0.08609122857826831
29663	0.10256858623172085	0.10256858623172085
22812	0.05065835007821439	0.05065835007821439
20242	0.8948435341329545	0.8948435341329545
16659	1.034604765233193	1.034604765233193
6370	0.9351985084777434	0.9351985084777434
584	0.22974479772881745	0.22974479772881745
7822	0.053347934019820416	0.053347934019820416
39766	0.3825936978687465	0.3825936978687465
20389	0.29574045701497437	0.29574045701497437
29418	1.5163112550407596	1.5163112550407596
38264	0.3171585595344886	0.3171585595344886
2627	0.6902695213250837	0.6902695213250837
1423	0.17311342722702555	0.17311342722702555
2165	0.8368140107005423	0.8368140107005423
839	0.020879263414344682	0.020879263414344682
33622	0.473542169046236	0.473542169046236
5276	0.29866389639974844	0.29866389639974844
5419	0.11377986936991753	0.11377986936991753
29813	0.20699595745483837	0.20699595745483837
35963	0.1964997867603724	0.1964997867603724
30411	0.8955322384862934	0.8955322384862934
17299	0.04993010597321332	0.04993010597321332
20355	0.5727108423450046	0.5727108423450046
26395	1.61818222488342	1.61818222488342
29597	0.8074095281691133	0.8074095281691133
11187	0.18091801698418036	0.18091801698418036
22341	1.1406278863357833	1.1406278863357833
42137	0.04537643205039712	0.04537643205039712
28654	0.3073774733289063	0.3073774733289063
23841	0.21440897890502408	0.21440897890502408
43344	0.17611851982597362	0.17611851982597362
9818	0.17884973452726546	0.17884973452726546
36307	0.33991705004181394	0.33991705004181394
41188	0.5825851601187134	0.5825851601187134
11559	0.4858524840193858	0.4858524840193858
9257	0.16201515737516506	0.16201515737516506
9334	0.16361871721290863	0.16361871721290863
30345	0.11421735768709225	0.11421735768709225
33909	0.23748868198768883	0.23748868198768883
3773	0.07187653700521586	0.07187653700521586
32961	0.6558571494188686	0.6558571494188686
18474	0.5916778897367301	0.5916778897367301
21785	0.4046612255564188	0.4046612255564188
6146	0.029596980585440663	0.029596980585440663
3484	0.5888399186465465	0.5888399186465465
27441	0.5535764346963209	0.5535764346963209
30130	1.075921056092084	1.075921056092084
36776	0.056235953208875956	0.056235953208875956
43536	1.6942087674203832	1.6942087674203832
27339	0.012804118787972286	0.012804118787972286
19755	1.2358633618867285	1.2358633618867285
13561	0.44282847682980864	0.44282847682980864
38844	0.0976291939118127	0.0976291939118127
44568	0.546696137875171	0.546696137875171
33071	0.1365091826020174	0.1365091826020174
40682	0.4600431561198861	0.4600431561198861
15450	0.9398942035960411	0.9398942035960411
36493	0.6452666277239439	0.6452666277239439
2885	0.06990584455305163	0.06990584455305163
31758	0.37674074573831606	0.37674074573831606
36397	0.1026476093959322	0.1026476093959322
35965	0.10784277624546518	0.10784277624546518
18776	0.18778584785339456	0.18778584785339456
1991	0.053573302459435965	0.053573302459435965
25848	0.5022684579865081	0.5022684579865081
5208	0.016382466346747504	0.016382466346747504
27554	0.5006346528364368	0.5006346528364368
42178	0.0683345429692962	0.0683345429692962
13553	0.6080565945037969	0.6080565945037969
3098	0.6525492550897283	0.6525492550897283
32049	0.16422957200239455	0.16422957200239455
5178	0.8338235589355418	0.8338235589355418
3696	0.5129788008232862	0.5129788008232862
26932	0.013535151874114198	0.013535151874114198
25545	0.12324777494376929	0.12324777494376929
41329	0.6797996622171335	0.6797996622171335
41164	0.1548229367057976	0.1548229367057976
16467	0.01081899136067551	0.01081899136067551
7358	0.8313435314549515	0.8313435314549515
34336	0.05680924173699336	0.05680924173699336
13667	0.7251717501871467	0.7251717501871467
23260	0.5747956961474652	0.5747956961474652
40055	0.45629733471707923	0.45629733471707923
21333	0.02235556733268482	0.02235556733268482
13241	0.26524892413606377	0.26524892413606377
4330	0.1545011984802839	0.1545011984802839
34571	0.10010251809239515	0.10010251809239515
45310	0.33853800254181365	0.33853800254181365
32180	0.5332061692742053	0.5332061692742053
24328	0.08028967717281582	0.08028967717281582
30623	0.5753427794256973	0.5753427794256973
17667	0.020871503255549255	0.020871503255549255
18744	0.24494876444958028	0.24494876444958028
44597	1.2849989769805374	1.2849989769805374
43515	0.23108926209552438	0.23108926209552438
12640	0.07966232220656658	0.07966232220656658
13821	0.3087396012324825	0.3087396012324825
24921	0.33984623599076724	0.33984623599076724
5353	0.28587826025909374	0.28587826025909374
6356	0.20082026973035771	0.20082026973035771
1813	0.39004780054490806	0.39004780054490806
22807	1.7220982180562638	1.7220982180562638
34197	0.7089429411756225	0.7089429411756225
45243	1.0170391400206584	1.0170391400206584
41990	0.23895371640656682	0.23895371640656682
17724	0.37522626414343346	0.37522626414343346
17478	0.037983395438394046	0.037983395438394046
17328	0.060369428391512575	0.060369428391512575
35362	0.11591009589629495	0.11591009589629495
4119	0.9475116971602008	0.9475116971602008
28558	0.735131082960952	0.735131082960952
45164	0.07154630711932096	0.07154630711932096
31218	0.29509518039630045	0.29509518039630045
25325	1.6664122349100647	1.6664122349100647
44618	0.29141749868143907	0.29141749868143907
15250	0.9632644418424301	0.9632644418424301
3456	1.3536083514591024	1.3536083514591024
12423	0.30823173637783496	0.30823173637783496
17580	0.1605439326321209	0.1605439326321209
45072	1.2876063288870885	1.2876063288870885
21700	0.1480133518483817	0.1480133518483817
41043	0.18177362594274968	0.18177362594274968
19356	0.21477864189024978	0.21477864189024978
26721	0.011314359819404405	0.011314359819404405
15498	0.1874673969523156	0.1874673969523156
5492	0.42324465021516705	0.42324465021516705
44159	0.638797061536956	0.638797061536956
26299	0.9672004082356049	0.9672004082356049
14699	0.3874908999661732	0.3874908999661732
9385	0.5197673319746655	0.5197673319746655
583	0.12908290148083726	0.12908290148083726
22183	0.21755898356731232	0.21755898356731232
13992	0.31321024581454227	0.31321024581454227
31336	0.027255475705216074	0.027255475705216074
40455	0.09437460285888002	0.09437460285888002
21416	0.011798752719796884	0.011798752719796884
18036	0.6348679083448862	0.6348679083448862
19203	1.2868310933318927	1.2868310933318927
33686	0.47301071802198685	0.47301071802198685
26188	0.3429671025730579	0.3429671025730579
28631	0.11164813630395753	0.11164813630395753
27655	0.2820898507747036	0.2820898507747036
44308	0.17154351992522446	0.17154351992522446
1306	0.059504664829291266	0.059504664829291266
22662	0.019217993175392106	0.019217993175392106
11751	1.2501674876125761	1.2501674876125761
31156	0.22476425694834476	0.22476425694834476
7343	0.43853895818086513	0.43853895818086513
28577	1.1405432221038385	1.1405432221038385
4676	1.479891048502527	1.479891048502527
13581	0.13836623458415323	0.13836623458415323
39875	1.038630123699966	1.038630123699966
13457	0.22380916099274545	0.22380916099274545
8132	0.1336389765034987	0.1336389765034987
40421	0.1836025471920313	0.1836025471920313
17887	1.579670978785295	1.579670978785295
8502	0.31761290735249054	0.31761290735249054
10152	0.8546802433258842	0.8546802433258842
38881	0.4415516306137914	0.4415516306137914
5042	0.40193792211069546	0.40193792211069546
32778	0.13916244298944092	0.13916244298944092
38261	0.14996879921814774	0.14996879921814774
33422	1.4097858394461285	1.4097858394461285
43489	0.04252719403641492	0.04252719403641492
22568	0.36450157177533427	0.36450157177533427
23189	0.2326039481704499	0.2326039481704499
24360	0.05375538018344656	0.05375538018344656
38505	2.9531423744609886	2.9531423744609886
14610	0.507293550583707	0.507293550583707
34859	0.846857679418941	0.846857679418941
6292	0.5396814826520373	0.5396814826520373
36241	0.5701819139587085	0.5701819139587085
44677	0.8774786603642876	0.8774786603642876
40274	1.059836830404989	1.059836830404989
1622	0.24361369789645604	0.24361369789645604
32213	0.07133951699698908	0.07133951699698908
23061	1.2658950554172832	1.2658950554172832
18954	0.03879552400609101	0.03879552400609101
7344	0.37981616767922777	0.37981616767922777
29777	2.3574879732084786	2.3574879732084786
