ind	co1	co2
42784	13.396163194603698	13.396163194603698
8161	15.064099914003764	15.064099914003764
12398	15.740891295876725	15.740891295876725
42047	15.152619193565654	15.152619193565654
43565	15.863743891323331	15.863743891323331
32738	17.91309922250397	17.91309922250397
43503	13.521176639335598	13.521176639335598
17147	15.94547297464586	15.94547297464586
11950	13.333864542682036	13.333864542682036
25801	15.343744581452679	15.343744581452679
9213	14.487556290715142	14.487556290715142
1367	16.32375895668857	16.32375895668857
12019	14.139719806414977	14.139719806414977
34824	15.51949319901836	15.51949319901836
1640	13.734856282450478	13.734856282450478
10621	12.840860988703657	12.840860988703657
43290	15.434733949991724	15.434733949991724
24719	16.733289319945904	16.733289319945904
40120	15.520134156235521	15.520134156235521
20319	13.99783420624556	13.99783420624556
16210	15.268345540392136	15.268345540392136
44272	15.767174700480096	15.767174700480096
37698	16.191272026786656	16.191272026786656
10482	13.842589192703052	13.842589192703052
6930	15.696279395255543	15.696279395255543
16816	15.351383685792129	15.351383685792129
42241	14.967584916988743	14.967584916988743
13669	15.01318157911874	15.01318157911874
42450	14.320750030304888	14.320750030304888
31033	14.37946797247327	14.37946797247327
8887	16.33121421656793	16.33121421656793
4578	15.258838512767674	15.258838512767674
26443	14.518516082880392	14.518516082880392
4025	12.50821038170175	12.50821038170175
3402	14.123436225930014	14.123436225930014
5788	14.49449087251314	14.49449087251314
7020	13.71687083004938	13.71687083004938
35324	13.669671575020619	13.669671575020619
17760	15.825992584379115	15.825992584379115
31990	14.75278498523999	14.75278498523999
37825	13.300293883870326	13.300293883870326
41228	13.664847133895309	13.664847133895309
21148	14.700361110426368	14.700361110426368
31419	16.11480689851173	16.11480689851173
41517	13.493591153425838	13.493591153425838
9048	16.590112075481635	16.590112075481635
3608	14.512674823311096	14.512674823311096
33452	13.28889781291068	13.28889781291068
36763	15.513090214549557	15.513090214549557
1478	16.437091918188703	16.437091918188703
31027	14.778195890793539	14.778195890793539
20360	15.648816501624282	15.648816501624282
556	14.682108805394591	14.682108805394591
45010	14.98902174481787	14.98902174481787
39491	16.665416503851894	16.665416503851894
20948	15.895786434257403	15.895786434257403
9397	13.797398811666378	13.797398811666378
35596	17.79962711470064	17.79962711470064
27745	13.978803753065158	13.978803753065158
4218	15.8481069967984	15.8481069967984
34412	15.498082605068365	15.498082605068365
20597	14.915558361240683	14.915558361240683
32045	15.202493325858162	15.202493325858162
32783	14.836194222108732	14.836194222108732
39881	15.837059709623508	15.837059709623508
26165	14.287560335081906	14.287560335081906
17661	13.825850130990148	13.825850130990148
2159	15.475267950059633	15.475267950059633
7542	16.737394806755795	16.737394806755795
23620	14.863356337385676	14.863356337385676
15622	16.70331673234523	16.70331673234523
43350	14.911781654141107	14.911781654141107
16711	16.557242153072643	16.557242153072643
43356	15.963409884794652	15.963409884794652
45375	15.522726156767222	15.522726156767222
45421	15.937150389252007	15.937150389252007
