ind	co1	co2
42784	1.753007746910961	1.753007746910961
8161	2.853157061670231	2.853157061670231
12398	2.9209453713972495	2.9209453713972495
42047	1.8028657772634686	1.8028657772634686
43565	1.7285105937087843	1.7285105937087843
32738	2.220725936849782	2.220725936849782
43503	3.1015421253346305	3.1015421253346305
17147	2.0635829977632754	2.0635829977632754
11950	1.8902713111877187	1.8902713111877187
25801	2.6888209094169033	2.6888209094169033
9213	2.734006217505249	2.734006217505249
1367	2.602225311077603	2.602225311077603
12019	3.106917604340244	3.106917604340244
34824	2.828803804612282	2.828803804612282
1640	2.4504696843571074	2.4504696843571074
10621	2.144403438762786	2.144403438762786
43290	3.18873345042965	3.18873345042965
24719	2.235088855559014	2.235088855559014
40120	2.056414931851909	2.056414931851909
20319	1.8828072351222485	1.8828072351222485
16210	2.900001348692811	2.900001348692811
44272	1.7154055841758533	1.7154055841758533
37698	2.3207081707134294	2.3207081707134294
10482	1.791783422287641	1.791783422287641
6930	2.232374221571277	2.232374221571277
16816	2.730260182209184	2.730260182209184
42241	2.3580168466647464	2.3580168466647464
13669	2.312016851205843	2.312016851205843
42450	3.3899236873826486	3.3899236873826486
31033	1.9163812081640625	1.9163812081640625
8887	1.993478066375764	1.993478066375764
4578	2.7222904491586664	2.7222904491586664
26443	2.568475264772209	2.568475264772209
4025	2.90613082739823	2.90613082739823
3402	1.9283384570492945	1.9283384570492945
5788	3.4343372271258996	3.4343372271258996
7020	3.413261486508482	3.413261486508482
35324	3.3239005866335405	3.3239005866335405
17760	2.7353855331864163	2.7353855331864163
31990	2.073900134684216	2.073900134684216
37825	1.7661903867864783	1.7661903867864783
41228	2.951691269864052	2.951691269864052
21148	3.0005705904989073	3.0005705904989073
31419	2.1022683567708	2.1022683567708
41517	2.7775257259322728	2.7775257259322728
9048	2.552670269981593	2.552670269981593
3608	3.3821085251893988	3.3821085251893988
33452	3.3041266516292302	3.3041266516292302
36763	1.8703559967734154	1.8703559967734154
1478	2.8544460174781556	2.8544460174781556
31027	2.7480366982641873	2.7480366982641873
20360	3.21449395474155	3.21449395474155
556	3.764523810575515	3.764523810575515
45010	2.904312814705007	2.904312814705007
39491	3.003373594433924	3.003373594433924
20948	2.187934868787399	2.187934868787399
9397	2.726156204576969	2.726156204576969
35596	2.839440621210126	2.839440621210126
27745	2.493888925619069	2.493888925619069
4218	2.477207349135458	2.477207349135458
34412	3.0365002649389523	3.0365002649389523
20597	2.798987981957622	2.798987981957622
32045	2.7344465160821794	2.7344465160821794
32783	2.6904672294437244	2.6904672294437244
39881	1.963757056356767	1.963757056356767
26165	2.9070131280682485	2.9070131280682485
17661	2.4419958656418577	2.4419958656418577
2159	2.2041580642603376	2.2041580642603376
7542	1.7259015217967069	1.7259015217967069
23620	2.5168356751255296	2.5168356751255296
