170002212	2609	83	0	2155	0
170006985	3888	350	1	608	0
170017067	2316	81	0	2450	0
170018002	1781	621	1	2444	0
170025942	3879	0	0	968	0
170025981	3415	9	0	1423	0
170027243	3723	386	1	737	0
170032254	2043	249	0	2555	0
170033859	3550	2	0	1295	0
170035057	3480	110	1	1256	0
170036705	1828	8	0	3011	0
170037624	2299	403	0	2145	0
170042536	3778	89	1	979	0
170044163	3077	119	1	1650	0
170044648	2459	296	2	2090	0
170045726	3513	119	1	1214	0
170047429	3885	261	1	700	0
170048831	3881	149	0	817	0
170050970	3491	1	0	1355	0
170053607	4132	136	0	579	0
170053959	2445	145	0	2257	0
170054281	3730	33	0	1084	0
170057917	1946	116	0	2785	0
170065495	3252	550	3	1042	0
170065945	4009	25	0	813	0
170068385	2683	924	2	1238	0
170068509	1863	6	0	2978	0
170084155	1710	205	0	2932	0
170084238	1850	209	0	2788	0
170084638	1463	23	0	3361	0
170085453	1527	1294	1	2025	0
170102554	3580	45	0	1222	0
170102696	2343	467	3	2034	0
170103379	1661	1531	4	1651	0
170103732	2096	496	3	2252	0
170105319	3681	213	3	950	0
170106596	3218	810	4	815	0
170107782	3825	168	0	854	0
170108822	1884	1590	2	1371	0
170110995	2468	1031	4	1344	0
170112399	2212	1451	4	1180	0
170112571	2064	91	0	2692	0
170116042	3039	934	2	872	0
170116242	1958	81	0	2808	0
170117889	3633	1186	0	28	0
170118691	3648	268	2	929	0
170126618	2074	196	0	2577	0
170126723	3948	70	0	829	0
170128608	4013	464	2	368	0
170131548	2004	2333	0	510	0
170139508	3933	526	2	386	0
170141722	2403	791	3	1650	0
170145099	2710	842	2	1293	0
170149729	3002	644	3	1198	0
170150423	3372	212	2	1261	0
170151517	1893	702	1	2251	0
170152636	2036	2323	4	484	0
170152927	3919	222	2	704	0
170165812	1925	10	0	2912	0
170167702	3632	39	0	1176	0
170168182	1946	1349	1	1551	0
170170298	2782	4	0	2061	0
170171083	2186	981	2	1678	0
170171258	2308	1036	1	1502	0
170171546	2014	580	1	2252	0
170171795	3122	491	2	1232	0
170172417	4039	345	1	462	0
170172544	3753	0	0	1094	0
170173795	2288	632	2	1925	0
170174046	1743	149	0	2955	0
170174202	2242	520	1	2084	0
170174238	2129	5	0	2713	0
170174298	2358	151	0	2338	0
170179064	1941	1341	1	1564	0
170179930	3954	653	1	239	0
170180338	3483	1055	1	308	0
170182065	3918	4	0	925	0
170182640	1613	3227	0	7	0
170186747	2136	680	2	2029	0
170188108	4253	33	1	560	0
170188648	2562	1930	0	355	0
170193629	3997	4	0	846	0
170196129	1655	1205	1	1986	0
170196342	2567	422	1	1857	0
170200087	2640	11	0	2196	0
170202563	3399	540	1	907	0
170206902	1585	1832	1	1429	0
170208425	2168	786	2	1891	0
170208435	2118	523	2	2204	0
170208724	1965	916	1	1965	0
170216618	2731	509	0	1607	0
170216805	2834	515	1	1497	0
170216957	2989	490	1	1367	0
170217002	2682	374	2	1789	0
170217468	2067	5	0	2775	0
170218326	1593	2365	1	888	0
170220451	2707	1110	0	1030	0
170223350	2029	728	0	2090	0
170224982	2329	560	2	1956	0
170225077	2513	2	0	2332	0
170226917	2524	826	2	1495	0
170227540	2490	7	0	2350	0
170228295	1873	191	0	2783	0
170228671	2631	1	0	2215	0
170228729	2613	995	0	1239	0
170229218	2502	1963	2	380	0
170238415	2733	1577	1	536	0
170240085	2965	862	0	1020	0
170244231	1832	691	1	2323	0
170246257	2442	1555	1	849	0
170253432	3727	0	0	1120	0
170254142	3635	388	2	822	0
170256430	2534	2311	0	2	0
170256733	3780	497	0	570	0
170256887	3789	475	0	583	0
170257144	3711	576	0	560	0
170259771	2428	3	0	2416	0
170259844	3640	968	0	239	0
170263540	3787	553	1	506	0
170265547	3622	230	3	992	0
170270984	2817	3	0	2027	0
170272013	3508	602	1	736	0
170272164	4114	234	1	498	0
170273715	3327	2	0	1518	0
170275882	2947	1	0	1899	0
170278380	3330	4	0	1513	0
170278878	1869	301	0	2677	0
170279419	2759	466	2	1620	0
170279805	2244	638	2	1963	0
170280091	2017	591	2	2237	0
170280918	2101	634	3	2109	0
170283044	1797	2359	1	690	0
170284264	2308	0	0	2539	0
170284556	1548	20	0	3279	0
170286749	2302	563	1	1981	0
170289626	3746	271	2	828	0
170297878	1363	875	2	2607	0
170298743	4262	3	0	582	0
170299009	3317	435	2	1093	0
170299594	3960	11	0	876	0
170304242	3067	8	0	1772	0
170306472	1932	804	3	2108	0
170311525	3850	12	0	985	0
170314321	3982	392	1	472	0
170316408	1411	1610	2	1824	0
170316454	1490	10	0	3347	0
170317192	3209	463	3	1172	0
170318944	2563	0	0	2284	0
170319574	2664	584	2	1597	0
170319649	2241	529	1	2076	0
170321059	3095	15	0	1737	0
170321312	3751	540	2	554	0
170322055	3478	52	0	1317	0
170322064	3729	5	0	1113	0
170323803	1943	8	0	2896	0
170325957	3297	313	1	1236	0
170330500	3069	862	1	915	0
170338606	2583	418	1	1845	0
170346404	1769	11	0	3067	0
170346406	1792	3042	0	13	0
170364401	1646	1668	1	1532	0
170364981	4139	4	0	704	0
170365623	2076	1327	2	1442	0
170368074	2572	470	3	1802	0
170372503	3931	641	1	274	0
