ind	co1	co2
42784	28.396163194603698	28.396163194603698
8161	30.064099914003766	30.064099914003766
12398	30.740891295876725	30.740891295876725
42047	30.152619193565652	30.152619193565652
43565	30.86374389132333	30.86374389132333
32738	32.91309922250397	32.91309922250397
43503	28.5211766393356	28.5211766393356
17147	30.94547297464586	30.94547297464586
11950	28.333864542682036	28.333864542682036
25801	30.34374458145268	30.34374458145268
9213	29.48755629071514	29.48755629071514
1367	31.32375895668857	31.32375895668857
12019	29.139719806414977	29.139719806414977
34824	30.51949319901836	30.51949319901836
1640	28.73485628245048	28.73485628245048
10621	27.840860988703657	27.840860988703657
43290	30.434733949991724	30.434733949991724
24719	31.733289319945904	31.733289319945904
40120	30.52013415623552	30.52013415623552
20319	28.99783420624556	28.99783420624556
16210	30.268345540392136	30.268345540392136
44272	30.767174700480098	30.767174700480098
37698	31.191272026786656	31.191272026786656
10482	28.842589192703052	28.842589192703052
6930	30.69627939525554	30.69627939525554
16816	30.35138368579213	30.35138368579213
42241	29.96758491698874	29.96758491698874
13669	30.01318157911874	30.01318157911874
42450	29.320750030304886	29.320750030304886
31033	29.37946797247327	29.37946797247327
8887	31.33121421656793	31.33121421656793
4578	30.258838512767674	30.258838512767674
26443	29.518516082880392	29.518516082880392
4025	27.508210381701748	27.508210381701748
3402	29.123436225930014	29.123436225930014
5788	29.49449087251314	29.49449087251314
7020	28.71687083004938	28.71687083004938
35324	28.66967157502062	28.66967157502062
17760	30.825992584379115	30.825992584379115
31990	29.752784985239987	29.752784985239987
37825	28.300293883870324	28.300293883870324
41228	28.66484713389531	28.66484713389531
21148	29.700361110426368	29.700361110426368
31419	31.11480689851173	31.11480689851173
41517	28.493591153425836	28.493591153425836
9048	31.590112075481635	31.590112075481635
3608	29.512674823311098	29.512674823311098
33452	28.28889781291068	28.28889781291068
36763	30.513090214549557	30.513090214549557
1478	31.437091918188703	31.437091918188703
31027	29.778195890793537	29.778195890793537
20360	30.64881650162428	30.64881650162428
556	29.68210880539459	29.68210880539459
45010	29.989021744817872	29.989021744817872
39491	31.665416503851894	31.665416503851894
20948	30.895786434257403	30.895786434257403
9397	28.79739881166638	28.79739881166638
35596	32.79962711470064	32.79962711470064
27745	28.978803753065158	28.978803753065158
4218	30.8481069967984	30.8481069967984
34412	30.498082605068365	30.498082605068365
20597	29.91555836124068	29.91555836124068
32045	30.202493325858164	30.202493325858164
32783	29.83619422210873	29.83619422210873
39881	30.837059709623507	30.837059709623507
26165	29.287560335081906	29.287560335081906
17661	28.825850130990148	28.825850130990148
2159	30.475267950059635	30.475267950059635
7542	31.737394806755795	31.737394806755795
23620	29.863356337385675	29.863356337385675
15622	31.70331673234523	31.70331673234523
43350	29.911781654141105	29.911781654141105
16711	31.557242153072643	31.557242153072643
43356	30.963409884794654	30.963409884794654
45375	30.522726156767224	30.522726156767224
45421	30.937150389252007	30.937150389252007
17890	29.16309069584861	29.16309069584861
43194	30.09806808897162	30.09806808897162
32832	28.429446613762327	28.429446613762327
33307	28.22012211283443	28.22012211283443
3777	30.918836304308734	30.918836304308734
33840	29.850932221578134	29.850932221578134
45210	31.005636460489725	31.005636460489725
38669	30.13101788751832	30.13101788751832
9026	29.2269528938944	29.2269528938944
6149	32.89430741939923	32.89430741939923
3823	31.377078448489346	31.377078448489346
30417	30.1714558248132	30.1714558248132
31504	30.022242230358312	30.022242230358312
24993	31.65268581626847	31.65268581626847
20503	29.678124799500907	29.678124799500907
30252	31.524564612166753	31.524564612166753
510	30.654605347896215	30.654605347896215
18306	28.678173982597162	28.678173982597162
35539	30.743245379786394	30.743245379786394
29427	31.117380755760674	31.117380755760674
27806	30.54645944267002	30.54645944267002
41417	30.964053058453167	30.964053058453167
33509	31.374778665068025	31.374778665068025
3560	29.508717136234885	29.508717136234885
14955	32.25392545863066	32.25392545863066
24605	30.161614195306832	30.161614195306832
26436	30.833778813700757	30.833778813700757
6409	28.419890527504286	28.419890527504286
22332	31.01058528586921	31.01058528586921
18689	30.721867861959772	30.721867861959772
15594	29.416367961081438	29.416367961081438
3053	30.682845383555424	30.682845383555424
5582	30.505365780851456	30.505365780851456
13337	31.001457778935354	31.001457778935354
