100001109	2510	505	1	562	0
100010044	2574	162	0	842	0
100010685	2723	107	0	748	0
100011243	2293	0	0	1285	0
100016849	2553	102	0	923	0
100020742	1965	637	1	975	0
100022772	1541	839	1	1197	0
100029805	2655	26	0	897	0
100031551	2101	773	1	703	0
100032245	1664	0	0	1914	0
100036592	2142	57	0	1379	0
100037832	2265	28	0	1285	0
100046038	2680	213	1	684	0
100047461	2728	0	0	850	0
100055158	2257	132	0	1189	0
100055506	1920	926	1	731	0
100056617	1756	928	1	893	0
100058870	1632	540	1	1405	0
100061748	3041	223	1	313	0
100062163	3104	74	0	400	0
100073512	1882	195	0	1501	0
100075804	2470	276	0	832	0
100078475	2628	409	1	540	0
100080895	2840	189	1	548	0
100085581	1672	55	0	1851	0
100089078	1644	580	1	1353	0
100093078	2314	247	0	1017	0
100094799	1464	847	1	1266	0
100095219	2230	524	1	823	0
100098910	1670	0	0	1908	0
100110353	2011	11	0	1556	0
100123030	2480	755	1	342	0
100136999	1713	16	0	1849	0
100137660	2095	811	1	671	0
100141028	1497	170	0	1911	0
100145818	1717	28	0	1833	0
100149336	1859	953	1	765	0
100150443	1718	748	1	1111	0
100152365	1738	1393	1	446	0
100160024	2452	683	1	442	0
100162099	1994	10	0	1574	0
100165656	2732	6	0	840	0
100167239	1548	565	1	1464	0
100171382	2190	207	0	1181	0
100172081	1895	322	0	1361	0
100174225	1829	9	0	1740	0
100174535	2207	0	0	1371	0
100174645	2311	377	0	890	0
100181280	2752	6	0	820	0
100184719	2823	113	0	642	0
100191273	1809	298	0	1471	0
100206476	2371	0	0	1207	0
100210642	1664	354	0	1560	0
100211882	1974	1109	1	494	0
100213966	2109	659	1	809	0
100215522	2072	551	0	955	0
100215638	1894	5	0	1679	0
100217449	2098	170	0	1310	0
100218772	2449	17	0	1112	0
100225347	1834	905	1	838	0
100232633	1631	2	0	1945	0
100232743	2114	728	1	735	0
100235695	1698	70	0	1810	0
100238379	1443	393	1	1741	0
100239066	1368	209	0	2001	0
100240288	1919	0	0	1659	0
100241519	2103	1403	0	72	0
100241603	2403	0	0	1175	0
100249119	1699	127	0	1752	0
100250011	1703	840	1	1034	0
100252159	1529	1678	1	370	0
100253793	1361	468	0	1749	0
100256461	1625	107	0	1846	0
100257175	2640	468	1	469	0
100258343	2204	815	0	559	0
100258379	2152	149	0	1277	0
100262796	2053	115	0	1410	0
100264229	2247	253	0	1078	0
100264457	2664	31	0	883	0
100265936	2574	88	0	916	0
100269010	1892	130	0	1556	0
100269281	1823	297	0	1458	0
100273893	2332	734	1	511	0
100274528	1618	1033	1	926	0
100277192	1834	121	0	1623	0
100285379	2989	339	1	249	0
100288103	2716	0	0	862	0
100288573	2287	945	1	345	0
100289696	1614	967	1	996	0
100291105	1888	1233	0	457	0
100291946	2673	451	1	453	0
100293110	2417	611	1	549	0
100293824	1880	1380	1	317	0
100295428	1820	213	0	1545	0
100295638	2514	558	1	505	0
100307874	1483	1247	1	847	0
100309179	1871	112	0	1595	0
100310060	2261	327	1	989	0
100311838	2054	2	0	1522	0
100319822	1719	63	1	1795	0
100322585	2008	385	0	1185	0
100326329	2326	90	0	1162	0
100328931	1465	542	0	1571	0
100330549	1467	486	0	1625	0
100333377	2223	715	0	640	0
100333835	2076	1275	1	226	0
100334292	2663	0	0	915	0
100335761	2523	543	1	511	0
100339958	1983	25	0	1570	0
100346875	2654	1	0	923	0
100346964	3008	321	1	248	0
100360350	1664	253	0	1661	0
100364339	1810	1442	1	325	0
100365061	1303	1952	1	322	0
100366130	1951	1281	1	345	0
100373784	2170	1074	1	333	0
100377321	1999	1334	1	244	0
100377774	2249	1006	1	322	0
100379253	2503	211	1	863	0
100382958	1704	1731	1	142	0
100383580	1660	444	0	1474	0
100384464	1894	0	0	1684	0
100388769	1606	9	0	1963	0
100388790	1540	7	0	2031	0
100388944	2204	7	0	1367	0
100392309	2624	736	1	217	0
100393335	1542	35	0	2001	0
100393337	1552	34	0	1992	0
100393342	1533	110	0	1935	0
100394539	1806	7	0	1765	0
100396539	2411	48	0	1119	0
100398048	1799	1509	1	269	0
100400754	2391	996	1	190	0
100401561	1690	96	0	1792	0
100410644	1705	333	0	1540	0
100421767	3005	459	1	113	0
100424310	1574	1177	1	826	0
100425448	1821	334	0	1423	0
100427882	2795	607	1	175	0
100434168	2237	10	0	1331	0
100441180	1890	2	0	1686	0
100441349	2738	556	1	283	0
100445030	1514	1390	1	673	0
100447926	1814	108	0	1656	0
100449872	2815	656	1	106	0
100450566	2334	781	1	462	0
100452928	2781	551	1	245	0
100455547	2755	59	1	763	0
100457033	1970	230	0	1378	0
100459435	2866	599	1	112	0
100460654	2504	640	1	433	0
100463583	2848	0	0	730	0
100464187	2064	135	0	1379	0
100468953	2171	1144	1	262	0
100472132	3045	334	1	198	0
100472551	2650	743	1	184	0
100480281	1944	689	1	944	0
100480919	2971	227	1	379	0
100480951	2558	402	0	618	0
100487001	1542	953	1	1082	0
100492356	1325	8	0	2245	0
100493439	2280	633	1	664	0
100494221	2872	27	0	679	0
100499998	2863	6	0	709	0
100506110	1993	1268	1	316	0
100511660	1907	8	0	1663	0
100512087	1463	7	0	2108	0
100516134	2461	497	1	619	0
100521766	1942	1	0	1635	0
100522226	1616	115	0	1847	0
100522338	1963	38	0	1577	0
100530146	2101	11	0	1466	0
100532518	2310	0	0	1268	0
100534633	2324	451	1	802	0
100542435	1870	5	0	1703	0
100543061	2357	493	1	727	0
100551590	1639	0	0	1939	0
100557661	2648	4	0	926	0
100558451	2058	177	0	1343	0
100561563	2016	224	0	1338	0
100562328	1397	1727	0	454	0
100569730	1845	1	0	1732	0
100576807	2616	377	1	584	0
100586506	1614	260	0	1704	0
100588589	1662	37	0	1879	0
100589875	1362	5	0	2211	0
100599407	2208	193	0	1177	0
100602759	1949	303	0	1326	0
100603196	2319	104	0	1155	0
100607480	1621	61	0	1896	0
100621265	2920	93	0	565	0
100624052	1575	37	0	1966	0
100626805	2960	1	0	617	0
100628635	1547	45	0	1986	0
100628801	1820	185	0	1573	0
100629741	2645	27	0	906	0
100631047	1504	1	0	2073	0
100637331	1383	378	1	1816	0
100639482	1960	278	0	1340	0
100646137	1891	303	0	1384	0
100647872	2913	302	1	362	0
100659409	2978	80	0	520	0
100662618	2733	261	1	583	0
100669457	1711	313	0	1554	0
100671449	2151	220	0	1207	0
100672408	1479	196	0	1903	0
100673501	2592	168	0	818	0
100678198	2608	149	1	820	0
100679024	1706	658	1	1213	0
100680681	1426	680	1	1471	0
100687778	3047	397	0	134	0
100689513	1840	238	1	1499	0
100698136	2331	1	0	1246	0
100729293	1906	356	0	1316	0
100729675	2902	0	0	676	0
100730111	1784	791	1	1002	0
100732845	1780	795	1	1002	0
100734471	1538	293	1	1746	0
100735567	2199	143	0	1236	0
100736633	1489	189	0	1900	0
100736650	1434	193	0	1951	0
100739970	2135	329	1	1113	0
100743453	2499	289	1	789	0
100744924	2026	201	1	1350	0
100746207	1920	369	0	1289	0
100746395	2499	411	1	667	0
100746573	2016	396	0	1166	0
100746642	2152	652	1	773	0
100746857	1681	0	0	1897	0
100746935	2431	490	1	656	0
100751150	2134	329	0	1115	0
100751654	1805	4	0	1769	0
100753490	2830	178	0	570	0
100757280	1804	551	1	1222	0
100759457	1702	566	1	1309	0
100760810	2893	90	0	595	0
100761148	1608	626	1	1343	0
100761156	1586	660	1	1331	0
100761309	2020	15	0	1543	0
100763006	1726	1136	0	716	0
100764004	2078	479	1	1020	0
100765077	2574	283	1	720	0
100774287	1660	0	0	1918	0
100774971	2651	11	0	916	0
100775045	2408	452	1	717	0
100778643	1714	28	0	1836	0
100796182	1815	372	0	1391	0
100796248	1985	392	0	1201	0
100796543	2284	655	1	638	0
100796850	2064	333	0	1181	0
100801867	1379	1903	0	296	0
100802237	1824	39	0	1715	0
100803778	1805	443	1	1329	0
100806940	3160	218	0	200	0
100813499	1684	1022	0	872	0
100814858	1697	241	1	1639	0
100817914	2279	184	1	1114	0
100818479	1666	640	1	1271	0
100819436	1574	2	0	2002	0
100820201	1626	14	0	1938	0
100822738	1687	6	0	1885	0
100825367	2493	514	0	571	0
100827216	2051	489	1	1037	0
100827907	1682	602	1	1293	0
100830040	1822	545	1	1210	0
100830348	1758	1032	0	788	0
100832155	1819	855	0	904	0
100832182	1640	675	1	1262	0
100835465	2162	48	0	1368	0
100835734	2767	379	0	432	0
100841633	2146	17	0	1415	0
100842638	1457	755	1	1365	0
100845088	1602	1161	0	815	0
100848321	2535	652	0	391	0
100850141	2603	18	0	957	0
100851105	2139	64	0	1375	0
100852462	2234	27	0	1317	0
100852734	1710	659	1	1208	0
100853116	1842	502	1	1233	0
100853187	1972	968	0	638	0
100853267	1663	619	1	1295	0
100860595	1669	1148	0	761	0
100861452	1637	66	0	1875	0
100864646	1744	591	1	1242	0
100865406	2013	499	1	1065	0
100866045	1486	562	1	1529	0
100867308	1582	682	1	1313	0
100870862	1974	1006	0	598	0
100875687	1509	381	1	1687	0
100877370	2005	601	0	972	0
100878825	1648	1187	0	743	0
